uid,startTime,TIME,aqara_door_yesterday_daytime_mean_720min,aqara_door_yesterday_nighttime_mean_720min,aqara_cleaner_yesterday_daytime_mean_720min,aqara_cleaner_yesterday_nighttime_mean_720min,aqara_chair_yesterday_daytime_mean_720min,aqara_chair_yesterday_nighttime_mean_720min,aqara_fridge_yesterday_daytime_mean_720min,aqara_fridge_yesterday_nighttime_mean_720min,aqara_microwave_yesterday_daytime_mean_720min,aqara_microwave_yesterday_nighttime_mean_720min,aqara_motion_yesterday_daytime_mean_720min,aqara_motion_yesterday_nighttime_mean_720min,aqara_tv_yesterday_daytime_mean_720min,aqara_tv_yesterday_nighttime_mean_720min,aqara_washer_yesterday_daytime_mean_720min,aqara_washer_yesterday_nighttime_mean_720min,aqara_door_yesterday_daytime_std_720min,aqara_door_yesterday_nighttime_std_720min,aqara_cleaner_yesterday_daytime_std_720min,aqara_cleaner_yesterday_nighttime_std_720min,aqara_chair_yesterday_daytime_std_720min,aqara_chair_yesterday_nighttime_std_720min,aqara_fridge_yesterday_daytime_std_720min,aqara_fridge_yesterday_nighttime_std_720min,aqara_microwave_yesterday_daytime_std_720min,aqara_microwave_yesterday_nighttime_std_720min,aqara_motion_yesterday_daytime_std_720min,aqara_motion_yesterday_nighttime_std_720min,aqara_tv_yesterday_daytime_std_720min,aqara_tv_yesterday_nighttime_std_720min,aqara_washer_yesterday_daytime_std_720min,aqara_washer_yesterday_nighttime_std_720min
11,1685106107965,2023-05-26 13:01:47.965,,,,,,,,,,,,,4.336666666666667,4.326666666666667,,,,,,,,,,,,,,,2.419614294331502,2.4075367771507326,,
7,1685107924086,2023-05-26 13:32:04.086,,,,,,,,,,,,,,3.650000000000001,,,,,,,,,,,,,,,,,,
1,1685107945369,2023-05-26 13:32:25.369,,,,,,,,,,,,,67.95666666666666,110.98666666666666,,,,,,,,,,,,,,,96.60263160666656,82.20975692296707,,
11,1685108753887,2023-05-26 13:45:53.887,,,,,,,,,,,,,4.336666666666667,4.326666666666667,,,,,,,,,,,,,,,2.419614294331502,2.4075367771507326,,
9,1685109322990,2023-05-26 13:55:22.990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685109330442,2023-05-26 13:55:30.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685109389263,2023-05-26 13:56:29.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685109867666,2023-05-26 14:04:27.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685110581792,2023-05-26 14:16:21.792,,,,,,,,,,,,,1.5533333333333337,1.6166666666666671,,,,,,,,,,,,,,,1.149188119209964,1.2143036413242507,,
8,1685110787989,2023-05-26 14:19:47.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685110932309,2023-05-26 14:22:12.309,,,,,,,,,,,,,4.336666666666667,4.326666666666667,,,,,,,,,,,,,,,2.419614294331502,2.4075367771507326,,
11,1685111148439,2023-05-26 14:25:48.439,,,,,,,,,,,,,4.336666666666667,4.326666666666667,,,,,,,,,,,,,,,2.419614294331502,2.4075367771507326,,
7,1685112965374,2023-05-26 14:56:05.374,,,,,,,,,,,,,,3.650000000000001,,,,,,,,,,,,,,,,,,
1,1685113037787,2023-05-26 14:57:17.787,,,,,,,,,,,,,67.95666666666666,110.98666666666666,,,,,,,,,,,,,,,96.60263160666656,82.20975692296707,,
11,1685114225487,2023-05-26 15:17:05.487,,,,,,,,,,,,,4.336666666666667,4.326666666666667,,,,,,,,,,,,,,,2.419614294331502,2.4075367771507326,,
10,1685114482348,2023-05-26 15:21:22.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685114908475,2023-05-26 15:28:28.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685115549233,2023-05-26 15:39:09.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685115932412,2023-05-26 15:45:32.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685118006153,2023-05-26 16:20:06.153,,,,,,,,,,,,,,3.650000000000001,,,,,,,,,,,,,,,,,,
10,1685119523313,2023-05-26 16:45:23.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685120815348,2023-05-26 17:06:55.348,,,,,,,,,,,,,9.926666666666668,9.873333333333333,,,,,,,,,,,,,,,7.365774455774039,7.408119419483824,,
8,1685121024869,2023-05-26 17:10:24.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685125629794,2023-05-26 18:27:09.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685126065300,2023-05-26 18:34:25.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685130670270,2023-05-26 19:51:10.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685146772875,2023-05-27 00:19:32.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685148204412,2023-05-27 00:43:24.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685151768134,2023-05-27 01:42:48.134,,,,,,,,,,,,,110.98666666666666,106.07499999999999,,,,,,,,,,,,,,,82.20975692296707,39.60505081425849,,
4,1685151864683,2023-05-27 01:44:24.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685153297330,2023-05-27 02:08:17.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685154409480,2023-05-27 02:26:49.480,,,,,,,,,,,,,4.326666666666667,6.275,,,,,,,,,,,,,,,2.4075367771507326,0.021213203435595972,,
1,1685156808750,2023-05-27 03:06:48.750,,,,,,,,,,,,,110.98666666666666,106.07499999999999,,,,,,,,,,,,,,,82.20975692296707,39.60505081425849,,
4,1685156905716,2023-05-27 03:08:25.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685157334243,2023-05-27 03:15:34.243,,,,,,,,,,,,,4.326666666666667,6.275,,,,,,,,,,,,,,,2.4075367771507326,0.021213203435595972,,
5,1685157579446,2023-05-27 03:19:39.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685157892035,2023-05-27 03:24:52.035,,,,,,,,,,,,,4.326666666666667,6.275,,,,,,,,,,,,,,,2.4075367771507326,0.021213203435595972,,
11,1685161065156,2023-05-27 04:17:45.156,,,,,,,,,,,,,4.326666666666667,6.275,,,,,,,,,,,,,,,2.4075367771507326,0.021213203435595972,,
1,1685161900346,2023-05-27 04:31:40.346,,,,,,,,,,,,,106.07499999999999,41.24,,,,,,,,,,,,,,,39.60505081425849,52.085485502201095,,
4,1685161946511,2023-05-27 04:32:26.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685162674530,2023-05-27 04:44:34.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1685163147187,2023-05-27 04:52:27.187,,,,,,,,,,,,,4.133333333333334,6.745,,,,,,,,,,,,,,,2.9205707204814155,0.8838834764831857,,
11,1685163811821,2023-05-27 05:03:31.821,,,,,,,,,,,,,4.326666666666667,6.275,,,,,,,,,,,,,,,2.4075367771507326,0.021213203435595972,,
3,1685165290166,2023-05-27 05:28:10.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685166219776,2023-05-27 05:43:39.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685166617688,2023-05-27 05:50:17.688,,,,,,,,,,,,,4.326666666666667,6.275,,,,,,,,,,,,,,,2.4075367771507326,0.021213203435595972,,
4,1685166987314,2023-05-27 05:56:27.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685166993025,2023-05-27 05:56:33.025,,,,,,,,,,,,,106.07499999999999,41.24,,,,,,,,,,,,,,,39.60505081425849,52.085485502201095,,
11,1685168852150,2023-05-27 06:27:32.150,,,,,,,,,,,,,4.326666666666667,6.275,,,,,,,,,,,,,,,2.4075367771507326,0.021213203435595972,,
2,1685168914525,2023-05-27 06:28:34.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685170330378,2023-05-27 06:52:10.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685172028227,2023-05-27 07:20:28.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685172511949,2023-05-27 07:28:31.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685173122152,2023-05-27 07:38:42.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1685175466824,2023-05-27 08:17:46.824,,,,,,,,,,,,,4.133333333333334,6.745,,,,,,,,,,,,,,,2.9205707204814155,0.8838834764831857,,
4,1685177068760,2023-05-27 08:44:28.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685177610225,2023-05-27 08:53:30.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685182643625,2023-05-27 10:17:23.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685182774996,2023-05-27 10:19:34.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685185644809,2023-05-27 11:07:24.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685186366325,2023-05-27 11:19:26.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685186878582,2023-05-27 11:27:58.582,,,,,,,,,,,,,5.970000000000001,6.050000000000001,,,,,,,,,,,,,,,0.08485281374238578,0.028284271247461926,,
20,1685187790244,2023-05-27 11:43:10.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685191375303,2023-05-27 12:42:55.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685191406414,2023-05-27 12:43:26.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685191919376,2023-05-27 12:51:59.376,,,,,,,,,,,,,5.970000000000001,6.050000000000001,,,,,,,,,,,,,,,0.08485281374238578,0.028284271247461926,,
8,1685196446718,2023-05-27 14:07:26.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685197012073,2023-05-27 14:16:52.073,,,,,,,,,,,,,5.970000000000001,6.050000000000001,,,,,,,,,,,,,,,0.08485281374238578,0.028284271247461926,,
8,1685201487113,2023-05-27 15:31:27.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685202052374,2023-05-27 15:40:52.374,,,,,,,,,,,,,5.970000000000001,6.050000000000001,,,,,,,,,,,,,,,0.08485281374238578,0.028284271247461926,,
7,1685203667774,2023-05-27 16:07:47.774,,,,,,,,,,,,,5.64,7.639999999999999,,,,,,,,,,,,,,,2.8142849891224575,0.014142135623731277,,
10,1685205837059,2023-05-27 16:43:57.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685205929288,2023-05-27 16:45:29.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685206580286,2023-05-27 16:56:20.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685207092972,2023-05-27 17:04:52.972,,,,,,,,,,,,,5.970000000000001,6.050000000000001,,,,,,,,,,,,,,,0.08485281374238578,0.028284271247461926,,
8,1685211672676,2023-05-27 18:21:12.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685216713111,2023-05-27 19:45:13.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685229559298,2023-05-27 23:19:19.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685231014135,2023-05-27 23:43:34.135,,,,,,,,,,,,,6.365,6.375000000000002,,,,,,,,,,,,,,,0.10606601717798302,0.0919238815542511,,
4,1685233170939,2023-05-28 00:19:30.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685233175378,2023-05-28 00:19:35.378,,,,,,,,,,,,,41.24,4.455,,,,,,,,,,,,,,,52.085485502201095,0.0636396103067898,,
11,1685234014994,2023-05-28 00:33:34.994,,,,,,,,,,,,,6.365,6.375000000000002,,,,,,,,,,,,,,,0.10606601717798302,0.0919238815542511,,
9,1685234598808,2023-05-28 00:43:18.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685238211996,2023-05-28 01:43:31.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685239054384,2023-05-28 01:57:34.384,,,,,,,,,,,,,6.365,6.375000000000002,,,,,,,,,,,,,,,0.10606601717798302,0.0919238815542511,,
11,1685239116244,2023-05-28 01:58:36.244,,,,,,,,,,,,,6.365,6.375000000000002,,,,,,,,,,,,,,,0.10606601717798302,0.0919238815542511,,
9,1685239691250,2023-05-28 02:08:11.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685242092955,2023-05-28 02:48:12.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685243360607,2023-05-28 03:09:20.607,,,,,,,,,,,,,41.24,4.455,,,,,,,,,,,,,,,52.085485502201095,0.0636396103067898,,
5,1685243977681,2023-05-28 03:19:37.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685243995684,2023-05-28 03:19:55.684,,,,,,,,,,,,,6.365,6.375000000000002,,,,,,,,,,,,,,,0.10606601717798302,0.0919238815542511,,
20,1685244002720,2023-05-28 03:20:02.720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685244731633,2023-05-28 03:32:11.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685246698157,2023-05-28 04:04:58.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685246779027,2023-05-28 04:06:19.027,,,,,,,,,,,,,6.365,6.375000000000002,,,,,,,,,,,,,,,0.10606601717798302,0.0919238815542511,,
1,1685248400755,2023-05-28 04:33:20.755,,,,,,,,,,,,,4.455,4.360000000000001,,,,,,,,,,,,,,,0.0636396103067898,0.19798989873223347,,
19,1685248793144,2023-05-28 04:39:53.144,,,,,,,,,,,,,34.095,34.225,,,,,,,,,,,,,,,37.79485745442096,37.61100969131246,,
9,1685249771961,2023-05-28 04:56:11.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685249882949,2023-05-28 04:58:02.949,,,,,,,,,,,,,6.365,6.375000000000002,,,,,,,,,,,,,,,0.10606601717798302,0.0919238815542511,,
19,1685251451577,2023-05-28 05:24:11.577,,,,,,,,,,,,,34.095,34.225,,,,,,,,,,,,,,,37.79485745442096,37.61100969131246,,
11,1685252604630,2023-05-28 05:43:24.630,,,,,,,,,,,,,6.365,6.375000000000002,,,,,,,,,,,,,,,0.10606601717798302,0.0919238815542511,,
2,1685253358256,2023-05-28 05:55:58.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685254778655,2023-05-28 06:19:38.655,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
9,1685254864610,2023-05-28 06:21:04.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685255047944,2023-05-28 06:24:07.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685255382748,2023-05-28 06:29:42.748,,,,,,,,,,,,,6.365,6.375000000000002,,,,,,,,,,,,,,,0.10606601717798302,0.0919238815542511,,
20,1685256898575,2023-05-28 06:54:58.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685257880093,2023-05-28 07:11:20.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685258533820,2023-05-28 07:22:13.820,,,,,,,,,,,,,4.455,4.360000000000001,,,,,,,,,,,,,,,0.0636396103067898,0.19798989873223347,,
9,1685259957352,2023-05-28 07:45:57.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685260526394,2023-05-28 07:55:26.394,,,,,,,,,,,,,2.3050000000000006,2.3950000000000005,,,,,,,,,,,,,,,0.10606601717798238,0.021213203435595972,,
3,1685260529349,2023-05-28 07:55:29.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685262028303,2023-05-28 08:20:28.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685264860491,2023-05-28 09:07:40.491,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
17,1685265446010,2023-05-28 09:17:26.010,,,,,,,,,,,,,2.3050000000000006,2.3950000000000005,,,,,,,,,,,,,,,0.10606601717798238,0.021213203435595972,,
20,1685268064106,2023-05-28 10:01:04.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685268088784,2023-05-28 10:01:28.784,,,,,,,,,,,,,2.3050000000000006,2.3950000000000005,,,,,,,,,,,,,,,0.10606601717798238,0.021213203435595972,,
3,1685268851767,2023-05-28 10:14:11.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685269233513,2023-05-28 10:20:33.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685270686668,2023-05-28 10:44:46.668,,,,,,,,,,,,,11.46,54.974999999999994,,,,,,,,,,,,,,,7.622611101190983,53.916892065474244,,
17,1685271660475,2023-05-28 11:01:00.475,,,,,,,,,,,,,2.3950000000000005,2.455,,,,,,,,,,,,,,,0.021213203435595972,0.06363961030678918,,
20,1685272318109,2023-05-28 11:11:58.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685272753214,2023-05-28 11:19:13.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685274711564,2023-05-28 11:51:51.564,,,,,,,,,,,,,7.655,7.630000000000001,,,,,,,,,,,,,,,0.007071067811867836,0.04242640687119509,,
6,1685274941580,2023-05-28 11:55:41.580,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
15,1685275727242,2023-05-28 12:08:47.242,,,,,,,,,,,,,11.46,54.974999999999994,,,,,,,,,,,,,,,7.622611101190983,53.916892065474244,,
13,1685277169327,2023-05-28 12:32:49.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685277266182,2023-05-28 12:34:26.182,,,,,,,,,,,,,2.3950000000000005,2.455,,,,,,,,,,,,,,,0.021213203435595972,0.06363961030678918,,
7,1685279752339,2023-05-28 13:15:52.339,,,,,,,,,,,,,7.655,7.630000000000001,,,,,,,,,,,,,,,0.007071067811867836,0.04242640687119509,,
6,1685279982029,2023-05-28 13:19:42.029,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
17,1685280705342,2023-05-28 13:31:45.342,,,,,,,,,,,,,2.3950000000000005,2.455,,,,,,,,,,,,,,,0.021213203435595972,0.06363961030678918,,
15,1685280767733,2023-05-28 13:32:47.733,,,,,,,,,,,,,11.46,54.974999999999994,,,,,,,,,,,,,,,7.622611101190983,53.916892065474244,,
13,1685282235056,2023-05-28 13:57:15.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685282886409,2023-05-28 14:08:06.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685283412255,2023-05-28 14:16:52.255,,,,,,,,,,,,,2.3950000000000005,2.455,,,,,,,,,,,,,,,0.021213203435595972,0.06363961030678918,,
7,1685284793133,2023-05-28 14:39:53.133,,,,,,,,,,,,,7.655,7.630000000000001,,,,,,,,,,,,,,,0.007071067811867836,0.04242640687119509,,
15,1685285809061,2023-05-28 14:56:49.061,,,,,,,,,,,,,11.46,54.974999999999994,,,,,,,,,,,,,,,7.622611101190983,53.916892065474244,,
17,1685287688496,2023-05-28 15:28:08.496,,,,,,,,,,,,,2.3950000000000005,2.455,,,,,,,,,,,,,,,0.021213203435595972,0.06363961030678918,,
8,1685287979093,2023-05-28 15:32:59.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685288357932,2023-05-28 15:39:17.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685290439266,2023-05-28 16:13:59.266,,,,,,,,,,,,,2.3950000000000005,2.455,,,,,,,,,,,,,,,0.021213203435595972,0.06363961030678918,,
15,1685290901163,2023-05-28 16:21:41.163,,,,,,,,,,,,,11.46,54.974999999999994,,,,,,,,,,,,,,,7.622611101190983,53.916892065474244,,
8,1685293072312,2023-05-28 16:57:52.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685293176933,2023-05-28 16:59:36.933,,,,,,,,,,,,,2.3950000000000005,2.455,,,,,,,,,,,,,,,0.021213203435595972,0.06363961030678918,,
15,1685295993827,2023-05-28 17:46:33.827,,,,,,,,,,,,,11.46,54.974999999999994,,,,,,,,,,,,,,,7.622611101190983,53.916892065474244,,
8,1685298112221,2023-05-28 18:21:52.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685298438929,2023-05-28 18:27:18.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685303153194,2023-05-28 19:45:53.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685308193650,2023-05-28 21:09:53.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685330709517,2023-05-29 03:25:09.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685333139296,2023-05-29 04:05:39.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685335885321,2023-05-29 04:51:25.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685338641770,2023-05-29 05:37:21.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685341280539,2023-05-29 06:21:20.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685343999865,2023-05-29 07:06:39.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685347677660,2023-05-29 08:07:57.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685350178294,2023-05-29 08:49:38.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1685351022001,2023-05-29 09:03:42.001,,,,,,,,,,,,,7.405000000000001,7.1850000000000005,,,,,,,,,,,,,,,0.31819805153394776,0.007071067811865952,,
17,1685351977007,2023-05-29 09:19:37.007,,,,,,,,,,,,,2.455,2.45,,,,,,,,,,,,,,,0.06363961030678918,0.07071067811865418,,
11,1685351983969,2023-05-29 09:19:43.969,,,,,,,,,,,,,6.340000000000001,6.355,,,,,,,,,,,,,,,0.042426406871191945,0.021213203435595972,,
15,1685352026541,2023-05-29 09:20:26.541,,,,,,,,,,,,,54.974999999999994,59.99,,,,,,,,,,,,,,,53.916892065474244,46.82461105017317,,
20,1685352192729,2023-05-29 09:23:12.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685354635691,2023-05-29 10:03:55.691,,,,,,,,,,,,,6.355,6.345000000000001,,,,,,,,,,,,,,,0.021213203435595972,0.0070710678118646965,,
19,1685356360541,2023-05-29 10:32:40.541,,,,,,,,,,,,,7.405000000000001,7.1850000000000005,,,,,,,,,,,,,,,0.31819805153394776,0.007071067811865952,,
1,1685356995652,2023-05-29 10:43:15.652,,,,,,,,,,,,,4.290000000000001,4.410000000000001,,,,,,,,,,,,,,,0.09899494936611705,0.0707106781186545,,
11,1685357060084,2023-05-29 10:44:20.084,,,,,,,,,,,,,6.355,6.345000000000001,,,,,,,,,,,,,,,0.021213203435595972,0.0070710678118646965,,
11,1685357850248,2023-05-29 10:57:30.248,,,,,,,,,,,,,6.355,6.345000000000001,,,,,,,,,,,,,,,0.021213203435595972,0.0070710678118646965,,
13,1685358523672,2023-05-29 11:08:43.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685361740558,2023-05-29 12:02:20.558,,,,,,,,,,,,,6.355,6.345000000000001,,,,,,,,,,,,,,,0.021213203435595972,0.0070710678118646965,,
17,1685362058033,2023-05-29 12:07:38.033,,,,,,,,,,,,,2.45,2.4650000000000003,,,,,,,,,,,,,,,0.07071067811865418,0.09192388155425048,,
1,1685362088569,2023-05-29 12:08:08.569,,,,,,,,,,,,,4.290000000000001,4.410000000000001,,,,,,,,,,,,,,,0.09899494936611705,0.0707106781186545,,
15,1685362107097,2023-05-29 12:08:27.097,,,,,,,,,,,,,59.99,16.440000000000005,,,,,,,,,,,,,,,46.82461105017317,14.764389591175119,,
4,1685362515723,2023-05-29 12:15:15.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685363519231,2023-05-29 12:31:59.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685363616011,2023-05-29 12:33:36.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685364777810,2023-05-29 12:52:57.810,,,,,,,,,,,,,2.45,2.4650000000000003,,,,,,,,,,,,,,,0.07071067811865418,0.09192388155425048,,
11,1685364925522,2023-05-29 12:55:25.522,,,,,,,,,,,,,6.355,6.345000000000001,,,,,,,,,,,,,,,0.021213203435595972,0.0070710678118646965,,
4,1685365219880,2023-05-29 13:00:19.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685367147781,2023-05-29 13:32:27.781,,,,,,,,,,,,,59.99,16.440000000000005,,,,,,,,,,,,,,,46.82461105017317,14.764389591175119,,
11,1685367575026,2023-05-29 13:39:35.026,,,,,,,,,,,,,6.355,6.345000000000001,,,,,,,,,,,,,,,0.021213203435595972,0.0070710678118646965,,
4,1685367885187,2023-05-29 13:44:45.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685368559327,2023-05-29 13:55:59.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685368656368,2023-05-29 13:57:36.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685368809979,2023-05-29 14:00:09.979,,,,,,,,,,,,,2.45,2.4650000000000003,,,,,,,,,,,,,,,0.07071067811865418,0.09192388155425048,,
8,1685369993699,2023-05-29 14:19:53.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685370292027,2023-05-29 14:24:52.027,,,,,,,,,,,,,6.355,6.345000000000001,,,,,,,,,,,,,,,0.021213203435595972,0.0070710678118646965,,
4,1685370544105,2023-05-29 14:29:04.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685371499186,2023-05-29 14:44:59.186,,,,,,,,,,,,,2.45,2.4650000000000003,,,,,,,,,,,,,,,0.07071067811865418,0.09192388155425048,,
15,1685372188091,2023-05-29 14:56:28.091,,,,,,,,,,,,,59.99,16.440000000000005,,,,,,,,,,,,,,,46.82461105017317,14.764389591175119,,
11,1685373082412,2023-05-29 15:11:22.412,,,,,,,,,,,,,6.355,6.345000000000001,,,,,,,,,,,,,,,0.021213203435595972,0.0070710678118646965,,
3,1685373536283,2023-05-29 15:18:56.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685373599521,2023-05-29 15:19:59.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685373849949,2023-05-29 15:24:09.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685374241955,2023-05-29 15:30:41.955,,,,,,,,,,,,,2.45,2.4650000000000003,,,,,,,,,,,,,,,0.07071067811865418,0.09192388155425048,,
18,1685374762237,2023-05-29 15:39:22.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685376265461,2023-05-29 16:04:25.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685376776887,2023-05-29 16:12:56.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685376936504,2023-05-29 16:15:36.504,,,,,,,,,,,,,2.45,2.4650000000000003,,,,,,,,,,,,,,,0.07071067811865418,0.09192388155425048,,
